date_index,city,population,season,fever_medicine_sales,cough_medicine_sales,diarrhea_medicine_sales,antibiotic_sales,painkiller_sales,antiviral_sales,outbreak_label
8328,Kolkata,488011,0,7,24,9,13,24,8,0
8329,Chennai,107330,0,17,33,8,15,25,9,0
8330,Mumbai,49288,3,14,18,11,20,31,3,0
8331,Bangalore,350732,2,27,13,40,19,30,5,0
8332,Chennai,218879,0,22,29,14,11,25,5,0
8333,Chennai,125784,3,55,9,9,82,20,4,1
8334,Delhi,186339,2,21,16,30,25,30,5,0
8335,Bangalore,304319,0,19,34,9,13,21,6,0
8336,Bangalore,18915,3,133,19,10,17,96,5,1
8337,Kolkata,353802,3,25,17,16,19,33,2,0
8338,Delhi,381879,2,29,9,24,15,26,6,0
8339,Kolkata,344598,3,21,19,10,9,31,6,0
8340,Delhi,462938,2,20,12,37,12,24,5,0
8341,Bangalore,368117,2,27,15,25,13,21,4,0
8342,Delhi,383486,2,15,16,39,7,26,4,0
8343,Delhi,206370,1,21,10,5,17,30,6,0
8344,Delhi,23805,3,18,21,12,10,24,6,0
8345,Mumbai,226206,2,15,17,44,11,20,5,0
8346,Mumbai,443733,0,25,27,11,6,21,6,0
8347,Bangalore,64716,1,23,12,8,17,24,5,0
8348,Delhi,143943,1,28,16,11,8,21,2,0
8349,Bangalore,374937,3,52,12,14,80,22,7,1
8350,Mumbai,309519,2,17,14,31,16,21,5,0
8351,Delhi,186813,3,16,14,12,10,24,8,0
8352,Kolkata,382559,1,23,12,10,11,16,3,0
8353,Mumbai,164220,2,17,15,26,6,26,2,0
8354,Mumbai,15834,0,20,36,10,8,25,3,0
8355,Mumbai,52680,2,22,19,27,16,31,1,0
8356,Delhi,138802,1,17,11,9,14,20,5,0
8357,Chennai,13399,0,11,31,11,16,26,6,0
8358,Kolkata,467307,2,28,13,27,6,27,3,0
8359,Kolkata,162834,0,17,21,10,9,29,6,0
8360,Bangalore,454225,0,26,24,12,15,29,6,0
8361,Delhi,378052,1,15,13,7,11,32,5,0
8362,Mumbai,348637,0,18,33,7,18,22,5,0
8363,Chennai,378179,3,16,10,8,15,29,4,0
8364,Delhi,454764,1,14,11,9,11,27,4,0
8365,Delhi,169412,3,21,14,8,10,26,9,0
8366,Chennai,464581,0,19,36,11,16,30,5,0
8367,Mumbai,398910,3,31,13,6,9,23,3,0
8368,Delhi,364818,2,17,17,22,14,20,5,0
8369,Kolkata,91344,0,14,27,7,8,23,6,0
8370,Kolkata,200862,2,17,15,27,8,24,4,0
8371,Chennai,365923,3,14,17,10,15,30,3,0
8372,Mumbai,471013,2,18,10,29,17,23,3,0
8373,Chennai,21809,0,19,34,8,17,23,7,0
8374,Delhi,158768,2,15,14,28,8,32,6,0
8375,Kolkata,249432,3,20,13,8,9,23,3,0
8376,Bangalore,140306,3,18,17,10,13,30,2,0
8377,Chennai,192529,3,23,10,14,17,17,5,0
8378,Bangalore,425107,0,23,25,8,9,33,2,0
8379,Bangalore,69151,3,18,18,8,8,31,8,0
8380,Kolkata,94661,0,21,26,12,16,30,3,0
8381,Chennai,204080,2,21,14,28,14,29,7,0
8382,Bangalore,193560,3,28,18,15,17,26,5,0
8383,Delhi,66632,2,26,16,30,9,22,8,0
8384,Mumbai,391991,1,22,16,13,13,25,8,0
8385,Mumbai,76533,2,14,15,17,11,27,3,0
8386,Kolkata,385603,1,15,14,15,12,31,6,0
8387,Chennai,81889,2,19,14,40,13,26,4,0
8388,Chennai,94239,0,13,31,13,11,19,6,0
8389,Mumbai,111511,2,16,13,28,20,15,4,0
8390,Delhi,67942,0,17,32,8,22,35,2,0
8391,Mumbai,19275,0,21,22,20,17,25,3,0
8392,Mumbai,292109,3,24,15,13,8,25,6,0
8393,Chennai,107955,0,29,27,9,5,26,3,0
8394,Bangalore,124178,1,21,12,8,13,29,4,0
8395,Delhi,176926,3,20,15,10,11,34,7,0
8396,Chennai,419189,3,20,15,6,12,21,10,0
8397,Mumbai,361230,2,23,14,30,13,24,4,0
8398,Bangalore,299022,0,21,23,10,15,21,8,0
8399,Delhi,397808,0,18,22,11,14,22,5,0
8400,Kolkata,420321,1,11,20,11,12,25,6,0
8401,Delhi,123174,2,18,16,30,14,29,3,0
8402,Delhi,336890,2,22,20,34,9,20,3,0
8403,Mumbai,371602,3,20,12,10,9,21,6,0
8404,Mumbai,222637,3,24,12,15,7,19,3,0
8405,Kolkata,400828,3,25,16,11,17,25,1,0
8406,Kolkata,312079,1,22,11,10,12,31,6,0
8407,Kolkata,42784,1,21,16,16,12,29,10,0
8408,Chennai,434817,3,12,23,8,17,33,1,0
8409,Chennai,49865,2,23,17,28,12,20,1,0
8410,Mumbai,369225,1,20,13,14,11,19,4,0
8411,Mumbai,350845,2,24,19,26,20,31,5,0
8412,Kolkata,421832,2,15,19,22,15,22,6,0
8413,Chennai,283798,0,15,28,17,5,27,3,0
8414,Bangalore,27830,3,16,19,8,11,23,4,0
8415,Chennai,419421,0,27,36,142,12,25,6,1
8416,Mumbai,52425,3,20,14,13,12,25,8,0
8417,Chennai,218567,3,23,24,11,8,23,6,0
8418,Mumbai,490910,2,24,18,141,15,23,7,1
8419,Kolkata,87355,3,20,12,14,11,19,7,0
8420,Kolkata,439067,2,16,15,38,12,26,5,0
8421,Kolkata,118039,2,22,19,28,11,23,13,0
8422,Bangalore,264031,3,30,16,9,5,22,6,0
8423,Bangalore,410168,2,28,21,33,16,27,9,0
8424,Mumbai,492977,2,25,14,206,19,24,3,1
8425,Delhi,57405,2,20,18,25,11,26,2,0
8426,Bangalore,267239,1,22,11,13,4,24,7,0
8427,Mumbai,248839,2,20,24,26,14,24,5,0
8428,Chennai,265516,1,20,14,14,10,25,6,0
8429,Kolkata,277535,1,20,19,7,11,33,1,0
8430,Kolkata,483220,2,29,13,32,20,26,4,0
8431,Kolkata,203540,2,24,15,30,15,35,8,0
8432,Mumbai,25091,1,18,14,13,16,28,6,0
8433,Kolkata,302381,1,12,12,12,14,27,5,0
8434,Bangalore,385412,2,18,16,19,10,31,9,0
8435,Chennai,265665,2,21,16,25,14,24,4,0
8436,Kolkata,330497,3,12,15,14,16,30,8,0
8437,Mumbai,346644,1,17,20,9,7,23,2,0
8438,Chennai,181754,1,18,13,5,14,17,5,0
8439,Kolkata,384924,3,13,13,6,10,20,7,0
8440,Delhi,452850,1,17,12,15,14,30,6,0
8441,Kolkata,299112,0,22,28,5,17,22,9,0
8442,Bangalore,195905,1,24,14,10,9,28,5,0
8443,Chennai,181277,3,48,14,14,54,30,1,1
8444,Bangalore,217979,0,18,25,9,14,24,7,0
8445,Delhi,445757,2,24,12,38,14,26,3,0
8446,Delhi,135401,3,28,20,13,10,27,5,0
8447,Bangalore,232289,3,21,12,13,11,27,3,0
8448,Chennai,300429,2,82,23,29,8,124,5,1
8449,Delhi,375651,3,19,13,10,7,23,4,0
8450,Delhi,455729,1,19,15,12,9,29,3,0
8451,Kolkata,25430,2,21,10,33,15,30,1,0
8452,Mumbai,261707,3,17,15,15,14,33,5,0
8453,Delhi,150105,2,21,16,38,10,29,10,0
8454,Chennai,160990,2,24,19,24,11,31,9,0
8455,Chennai,290400,2,16,11,25,7,22,6,0
8456,Kolkata,189594,0,14,35,6,10,14,5,0
8457,Chennai,205425,3,22,16,9,8,24,1,0
8458,Kolkata,394090,0,22,26,11,9,23,3,0
8459,Delhi,41188,3,16,13,6,14,21,5,0
8460,Delhi,327278,1,21,14,15,12,23,8,0
8461,Delhi,324801,1,19,10,21,10,36,7,0
8462,Delhi,308232,1,22,18,11,9,19,5,0
8463,Mumbai,418195,3,18,9,13,11,33,10,0
8464,Mumbai,209336,2,16,16,32,10,28,6,0
8465,Delhi,322250,2,34,14,25,14,25,1,0
8466,Chennai,142667,0,15,30,12,15,36,10,0
8467,Kolkata,173696,0,12,34,15,13,35,4,0
8468,Bangalore,77824,1,20,14,6,12,18,7,0
8469,Kolkata,377293,0,19,26,9,10,28,5,0
8470,Bangalore,181503,3,22,12,11,15,31,6,0
8471,Bangalore,366691,3,27,16,5,16,19,6,0
8472,Delhi,131624,0,14,27,7,11,27,7,0
8473,Bangalore,420343,0,24,33,12,13,15,5,0
8474,Delhi,290022,0,23,28,9,11,24,1,0
8475,Mumbai,262366,0,12,33,1,8,24,6,0
8476,Chennai,475696,1,17,9,4,11,17,3,0
8477,Bangalore,332834,1,22,16,14,13,21,0,0
8478,Chennai,87838,0,25,30,12,10,25,4,0
8479,Delhi,197432,3,23,7,12,15,29,2,0
8480,Bangalore,118484,1,17,15,13,9,27,5,0
8481,Kolkata,403423,3,21,19,7,17,27,3,0
8482,Mumbai,11083,2,19,18,32,18,25,4,0
8483,Mumbai,192636,3,14,11,10,16,15,7,0
8484,Bangalore,275455,0,41,33,14,50,27,5,1
8485,Mumbai,295279,2,18,15,32,12,25,6,0
8486,Kolkata,67109,1,19,13,9,10,24,7,0
8487,Chennai,333498,1,29,18,8,11,34,8,0
8488,Kolkata,466863,2,15,15,39,13,29,5,0
8489,Mumbai,116892,3,24,23,16,12,33,4,0
8490,Chennai,462517,1,20,17,10,10,23,8,0
8491,Kolkata,334377,0,13,30,13,13,25,3,0
8492,Delhi,237827,2,24,10,34,8,29,7,0
8493,Delhi,485344,0,23,30,11,13,28,4,0
8494,Chennai,187284,2,19,17,24,8,35,7,0
8495,Chennai,361612,1,21,13,7,11,22,5,0
8496,Chennai,198848,3,17,15,6,15,17,6,0
8497,Delhi,225648,2,21,14,28,15,31,7,0
8498,Kolkata,212458,2,20,9,28,11,25,2,0
8499,Chennai,61588,0,23,26,10,10,27,4,0
8500,Delhi,303860,1,28,16,7,13,20,3,0
8501,Chennai,137558,0,22,36,11,14,25,5,0
8502,Chennai,350399,1,15,21,6,13,23,6,0
8503,Chennai,162849,0,17,24,5,7,28,3,0
8504,Delhi,399470,2,30,12,32,12,18,1,0
8505,Kolkata,452501,0,21,24,15,10,19,7,0
8506,Delhi,131921,3,14,19,4,17,27,9,0
8507,Delhi,223630,1,20,14,20,11,26,2,0
8508,Chennai,103481,1,112,16,10,8,74,1,1
8509,Bangalore,169860,2,26,11,27,11,22,4,0
8510,Bangalore,407235,1,11,19,7,12,25,6,0
8511,Bangalore,85018,3,13,20,10,12,28,5,0
8512,Delhi,56873,0,19,30,12,13,18,10,0
8513,Chennai,487332,2,24,16,28,11,28,7,0
8514,Bangalore,140241,3,18,15,13,15,27,6,0
8515,Mumbai,413111,1,21,19,11,11,25,1,0
8516,Mumbai,220743,1,11,19,8,13,34,4,0
8517,Mumbai,452229,3,20,14,12,17,37,8,0
8518,Kolkata,462786,0,17,29,11,22,31,9,0
8519,Chennai,479139,0,25,28,6,10,29,3,0
8520,Delhi,366816,2,25,19,23,13,26,5,0
8521,Delhi,486111,1,101,14,8,14,74,6,1
8522,Chennai,57672,3,19,14,6,14,23,3,0
8523,Kolkata,278265,0,31,27,7,13,23,6,0
8524,Chennai,109332,2,23,12,34,9,22,6,0
8525,Kolkata,92445,1,18,22,10,13,22,4,0
8526,Bangalore,340007,1,21,19,9,14,30,5,0
8527,Bangalore,160002,2,15,14,15,19,25,6,0
8528,Kolkata,59987,2,53,12,24,71,21,1,1
8529,Chennai,110787,0,24,24,16,15,20,5,0
8530,Bangalore,400359,3,18,16,17,11,19,5,0
8531,Chennai,438718,1,11,17,10,14,23,7,0
8532,Bangalore,107083,3,27,13,17,14,24,4,0
8533,Chennai,41688,1,18,14,10,11,25,11,0
8534,Chennai,380178,1,20,21,12,10,17,5,0
8535,Mumbai,118406,3,18,8,9,11,22,3,0
8536,Kolkata,17304,2,23,24,23,11,25,4,0
8537,Delhi,145121,0,14,38,12,10,26,5,0
8538,Kolkata,287091,1,22,19,10,9,26,2,0
8539,Chennai,266594,2,19,15,38,5,24,6,0
8540,Chennai,19495,1,27,15,7,17,24,7,0
8541,Kolkata,296851,0,19,34,9,10,17,6,0
8542,Chennai,239768,1,25,14,19,7,23,5,0
8543,Bangalore,465136,0,17,29,11,13,26,8,0
8544,Chennai,316688,0,26,33,8,12,27,7,0
8545,Kolkata,171778,1,20,14,9,10,22,11,0
8546,Kolkata,110770,1,24,13,10,16,20,3,0
8547,Kolkata,437209,0,22,40,7,5,31,6,0
8548,Mumbai,24987,2,22,13,36,15,19,3,0
8549,Mumbai,160161,3,19,12,13,8,16,2,0
8550,Mumbai,75997,0,88,33,10,11,68,7,1
8551,Mumbai,282137,1,61,8,12,84,29,3,1
8552,Mumbai,21465,1,19,13,11,10,25,2,0
8553,Mumbai,92071,2,24,13,26,10,34,5,0
8554,Mumbai,304784,3,29,19,10,9,25,8,0
8555,Kolkata,348141,0,22,29,12,16,25,5,0
8556,Delhi,22366,0,10,24,7,13,25,6,0
8557,Mumbai,302039,3,24,16,8,15,22,6,0
8558,Kolkata,273929,0,20,37,14,8,24,5,0
8559,Delhi,16242,3,12,11,9,12,34,4,0
8560,Mumbai,296673,1,9,14,3,7,22,2,0
8561,Delhi,122616,3,24,13,10,13,15,3,0
8562,Delhi,336543,0,18,34,12,9,20,4,0
8563,Bangalore,278500,3,11,9,4,10,15,4,0
8564,Chennai,426445,2,32,11,26,13,23,7,0
8565,Bangalore,95380,1,20,19,6,12,24,3,0
8566,Delhi,290364,1,26,25,15,12,28,7,0
8567,Kolkata,428867,3,16,12,8,12,24,3,0
8568,Mumbai,369366,0,20,20,9,14,36,3,0
8569,Chennai,228735,2,20,21,31,17,19,3,0
8570,Mumbai,360342,1,23,18,13,18,19,4,0
8571,Kolkata,465066,1,25,8,17,10,28,5,0
8572,Chennai,265960,0,22,25,11,14,25,4,0
8573,Bangalore,44261,0,22,33,110,14,27,4,1
8574,Delhi,199551,2,23,22,21,10,24,4,0
8575,Kolkata,453916,3,24,16,8,12,23,3,0
8576,Delhi,231968,0,16,23,12,9,25,4,0
8577,Delhi,140792,3,22,9,4,15,25,3,0
8578,Mumbai,113467,2,17,15,29,13,30,8,0
8579,Kolkata,314524,3,16,14,11,13,28,3,0
8580,Delhi,351977,1,24,16,9,11,22,3,0
8581,Bangalore,114008,3,10,13,10,8,21,8,0
8582,Chennai,360468,2,17,14,29,15,26,7,0
8583,Kolkata,399862,2,26,14,26,17,18,4,0
8584,Mumbai,114992,2,57,22,33,91,20,5,1
8585,Kolkata,37011,3,18,11,12,4,19,6,0
8586,Mumbai,189675,1,30,16,12,12,20,5,0
8587,Chennai,103593,0,24,37,7,7,29,9,0
8588,Bangalore,128339,1,24,11,12,13,24,8,0
8589,Delhi,159519,3,28,15,10,16,22,5,0
8590,Kolkata,93940,3,17,14,5,15,21,5,0
8591,Mumbai,96677,0,12,39,8,13,25,4,0
8592,Chennai,491059,3,20,13,10,11,24,8,0
8593,Delhi,479093,2,16,8,25,13,26,7,0
8594,Chennai,246729,2,27,16,32,13,21,4,0
8595,Bangalore,477894,2,19,21,31,12,31,4,0
8596,Delhi,123570,2,15,13,32,15,18,4,0
8597,Delhi,336727,2,19,10,29,9,24,2,0
8598,Delhi,73056,3,20,18,9,15,31,4,0
8599,Mumbai,91468,0,23,25,14,13,16,4,0
8600,Delhi,395041,0,25,28,10,9,23,13,0
8601,Chennai,284161,2,19,16,40,10,15,9,0
8602,Mumbai,239945,3,22,12,8,11,26,4,0
8603,Delhi,47880,1,18,19,17,11,23,6,0
8604,Chennai,11355,1,19,19,8,17,22,7,0
8605,Chennai,116360,3,14,14,13,9,25,4,0
8606,Kolkata,68936,2,22,13,24,11,27,3,0
8607,Chennai,205680,0,28,39,10,20,24,9,0
8608,Bangalore,222694,3,17,19,14,17,26,6,0
8609,Delhi,256590,1,21,15,8,5,28,5,0
8610,Delhi,228123,1,58,15,14,69,19,8,1
8611,Delhi,267034,1,20,21,14,12,20,5,0
8612,Chennai,220828,2,21,12,32,11,14,4,0
8613,Chennai,57266,1,24,21,7,15,22,3,0
8614,Delhi,195626,3,25,18,10,14,18,7,0
8615,Mumbai,199287,3,49,17,7,75,36,4,1
8616,Mumbai,109138,1,135,17,7,15,113,4,1
8617,Bangalore,70656,3,20,16,18,8,17,2,0
8618,Kolkata,64104,1,24,12,12,17,20,1,0
8619,Bangalore,86844,1,24,22,9,10,28,12,0
8620,Delhi,10969,0,154,34,8,15,81,5,1
8621,Delhi,371040,2,15,16,36,11,29,6,0
8622,Delhi,272398,2,21,9,24,11,22,5,0
8623,Kolkata,413522,0,19,34,10,12,32,5,0
8624,Chennai,75516,0,26,24,10,11,21,3,0
8625,Kolkata,103077,2,14,17,35,12,24,6,0
8626,Bangalore,471413,1,24,15,7,9,22,2,0
8627,Chennai,221917,1,18,11,8,13,26,3,0
8628,Chennai,421439,2,17,18,30,16,24,2,0
8629,Bangalore,474657,1,18,18,15,11,26,2,0
8630,Chennai,340111,0,21,25,8,10,33,4,0
8631,Mumbai,476508,1,16,14,6,12,25,2,0
8632,Bangalore,211961,1,17,9,10,10,22,5,0
8633,Bangalore,60117,3,23,22,12,15,25,5,0
8634,Mumbai,11737,3,25,11,10,16,26,3,0
8635,Kolkata,92404,3,18,9,14,9,28,7,0
8636,Kolkata,435692,1,136,15,7,11,79,2,1
8637,Kolkata,427541,2,25,23,32,13,16,4,0
8638,Chennai,153398,0,27,37,9,12,25,4,0
8639,Mumbai,493338,1,14,14,7,5,37,4,0
8640,Bangalore,285055,2,22,15,24,14,34,4,0
8641,Bangalore,170152,1,24,10,6,10,26,4,0
8642,Bangalore,294779,0,17,39,15,10,24,4,0
8643,Chennai,323323,1,61,15,12,46,19,2,1
8644,Chennai,408429,0,20,16,11,16,26,4,0
8645,Kolkata,198214,1,15,17,10,13,28,4,0
8646,Chennai,245603,0,21,34,13,12,26,4,0
8647,Kolkata,335689,1,20,14,9,8,26,2,0
8648,Kolkata,431156,0,21,29,10,6,29,11,0
8649,Bangalore,250655,3,17,13,150,14,20,10,1
8650,Chennai,398062,1,17,15,11,13,24,5,0
8651,Kolkata,320748,1,25,11,10,10,22,5,0
8652,Mumbai,229973,2,40,15,29,67,27,4,1
8653,Mumbai,346476,2,20,8,34,11,19,2,0
8654,Chennai,321263,0,17,38,13,8,29,2,0
8655,Bangalore,92888,1,26,10,8,9,28,4,0
8656,Bangalore,333748,0,25,41,10,12,29,3,0
8657,Kolkata,26820,3,16,11,10,19,33,2,0
8658,Chennai,86502,2,26,12,30,14,30,7,0
8659,Mumbai,384415,0,21,28,12,9,27,5,0
8660,Kolkata,77345,0,21,33,8,17,27,4,0
8661,Kolkata,180386,2,21,13,34,17,20,5,0
8662,Delhi,313019,1,18,13,14,16,27,1,0
8663,Chennai,343185,0,17,31,7,18,24,8,0
8664,Kolkata,499401,2,12,14,23,15,20,3,0
8665,Mumbai,80793,1,22,16,7,16,21,5,0
8666,Delhi,483803,3,22,12,5,17,21,6,0
8667,Mumbai,277053,2,18,13,28,18,23,7,0
8668,Bangalore,102881,0,24,43,13,17,20,7,0
8669,Delhi,24866,3,13,19,8,11,29,3,0
8670,Delhi,183861,1,18,18,13,10,20,6,0
8671,Kolkata,362548,1,11,22,14,11,20,4,0
8672,Bangalore,269546,2,17,14,31,10,24,4,0
8673,Kolkata,254734,2,22,22,25,15,18,8,0
8674,Chennai,497279,2,30,18,29,9,34,4,0
8675,Mumbai,338141,1,29,15,13,12,32,6,0
8676,Mumbai,300604,3,27,19,5,10,25,6,0
8677,Kolkata,58500,1,21,19,8,8,33,8,0
8678,Mumbai,209841,0,17,28,6,9,26,8,0
8679,Mumbai,266043,1,16,10,18,9,23,0,0
8680,Chennai,284272,0,14,27,12,11,23,3,0
8681,Bangalore,15202,3,22,22,17,13,22,5,0
8682,Delhi,373387,2,16,21,29,13,22,5,0
8683,Kolkata,270731,2,13,19,33,17,25,3,0
8684,Kolkata,206399,1,22,12,5,15,23,5,0
8685,Chennai,189037,2,33,17,40,13,32,7,0
8686,Chennai,434454,3,28,13,13,13,30,7,0
8687,Delhi,89258,2,28,15,28,11,18,3,0
8688,Bangalore,140388,1,22,20,4,9,29,3,0
8689,Kolkata,121302,3,18,22,11,9,26,9,0
8690,Chennai,400767,0,11,26,7,12,21,3,0
8691,Kolkata,190312,1,106,13,12,16,83,2,1
8692,Mumbai,93583,0,12,37,103,12,31,6,1
8693,Kolkata,472053,3,22,16,11,11,25,5,0
8694,Bangalore,195361,1,26,14,12,10,19,2,0
8695,Bangalore,435760,1,21,20,17,16,21,3,0
8696,Kolkata,70064,3,22,11,7,15,32,7,0
8697,Mumbai,107119,2,21,13,20,11,22,2,0
8698,Bangalore,234121,1,20,21,8,7,29,7,0
8699,Chennai,484392,1,20,17,13,11,25,4,0
8700,Kolkata,32413,0,22,34,14,15,33,4,0
8701,Mumbai,354485,2,30,18,30,8,35,8,0
8702,Chennai,488885,0,22,24,6,10,17,2,0
8703,Kolkata,189971,0,20,40,13,11,24,2,0
8704,Mumbai,96891,2,20,15,33,13,22,6,0
8705,Chennai,491981,2,14,15,39,16,24,4,0
8706,Bangalore,211041,3,22,20,11,14,24,4,0
8707,Kolkata,43033,2,18,17,32,10,24,1,0
8708,Kolkata,373298,1,18,11,11,8,23,7,0
8709,Bangalore,11378,2,18,9,31,11,25,3,0
8710,Delhi,409719,3,21,12,11,13,30,7,0
8711,Chennai,115461,3,20,13,10,11,29,3,0
8712,Bangalore,183846,3,20,18,11,17,24,4,0
8713,Kolkata,200680,2,28,21,26,10,23,5,0
8714,Chennai,129104,2,13,19,33,7,29,6,0
8715,Chennai,305761,0,19,31,9,14,25,5,0
8716,Delhi,145886,0,14,35,11,13,35,3,0
8717,Kolkata,398760,1,24,9,12,12,26,5,0
8718,Mumbai,199407,0,33,30,10,12,29,9,0
8719,Delhi,259524,1,26,14,14,8,16,3,0
8720,Delhi,295907,3,17,18,17,12,24,6,0
8721,Mumbai,151072,0,19,21,7,15,20,5,0
8722,Mumbai,484040,2,24,22,25,7,25,5,0
8723,Delhi,406490,0,25,17,11,15,17,5,0
8724,Chennai,190940,1,20,9,7,7,19,9,0
8725,Bangalore,326376,0,21,26,13,9,27,6,0
8726,Bangalore,155299,3,21,10,14,10,24,1,0
8727,Delhi,158351,2,14,17,43,17,24,2,0
8728,Chennai,215976,1,16,18,15,11,21,5,0
8729,Mumbai,382393,2,16,7,39,11,23,4,0
8730,Delhi,206012,2,20,19,25,14,18,5,0
8731,Kolkata,183808,1,18,23,10,9,29,3,0
8732,Chennai,499758,2,28,10,32,12,27,2,0
8733,Kolkata,365060,2,23,11,30,8,34,3,0
8734,Kolkata,496720,0,19,28,13,13,18,5,0
8735,Delhi,412867,2,20,12,33,15,28,4,0
8736,Chennai,220511,2,41,11,30,65,20,4,1
8737,Kolkata,356607,2,23,19,26,11,22,5,0
8738,Chennai,17771,2,18,11,24,14,21,8,0
8739,Bangalore,351140,1,23,20,9,12,24,3,0
8740,Kolkata,342317,3,19,15,4,13,16,6,0
8741,Kolkata,312978,0,22,28,9,5,31,4,0
8742,Chennai,406769,2,23,12,30,11,26,1,0
8743,Bangalore,175189,2,20,22,26,7,27,2,0
8744,Kolkata,111290,1,23,12,8,16,24,7,0
8745,Delhi,492332,3,93,13,9,18,77,7,1
8746,Chennai,218130,2,23,24,18,18,32,5,0
8747,Chennai,203209,1,18,9,12,7,29,4,0
8748,Kolkata,401072,0,20,31,9,9,18,6,0
8749,Bangalore,44890,0,18,21,7,16,20,3,0
8750,Kolkata,103740,2,16,9,33,6,22,5,0
8751,Mumbai,351572,2,27,17,37,14,22,3,0
8752,Kolkata,18689,3,26,20,8,14,29,4,0
8753,Mumbai,38063,3,19,18,11,14,23,4,0
8754,Delhi,329342,2,29,13,26,10,24,2,0
8755,Chennai,220670,1,13,18,9,8,29,5,0
8756,Chennai,11363,3,16,7,5,8,22,2,0
8757,Bangalore,157763,2,13,17,37,17,19,5,0
8758,Kolkata,143823,3,17,17,9,9,28,4,0
8759,Delhi,395907,2,22,11,28,15,23,4,0
8760,Mumbai,17782,0,18,30,8,5,28,10,0
8761,Bangalore,355328,2,10,15,179,13,20,2,1
8762,Delhi,153612,0,34,30,6,9,26,6,0
8763,Delhi,318135,3,19,19,11,10,19,6,0
8764,Mumbai,343019,2,20,8,30,16,27,6,0
8765,Mumbai,233628,3,24,9,7,10,26,6,0
8766,Chennai,430825,0,21,28,16,8,21,5,0
8767,Kolkata,328799,2,27,11,26,13,19,2,0
8768,Bangalore,212456,3,133,10,12,17,70,7,1
8769,Kolkata,73177,0,19,31,14,12,26,2,0
8770,Bangalore,68396,3,14,10,11,12,21,3,0
8771,Delhi,289021,1,22,17,10,14,34,2,0
8772,Mumbai,400078,0,15,37,11,15,27,6,0
8773,Mumbai,28405,0,16,26,9,8,26,5,0
8774,Delhi,126435,0,21,32,13,9,21,6,0
8775,Delhi,320773,2,17,17,32,11,22,4,0
8776,Bangalore,56233,2,26,15,30,10,31,3,0
8777,Delhi,293615,2,22,11,23,9,26,6,0
8778,Bangalore,275446,1,15,18,13,12,26,4,0
8779,Kolkata,221045,1,26,13,10,11,25,4,0
8780,Mumbai,385610,0,22,25,10,14,33,7,0
8781,Mumbai,352192,1,27,18,14,7,27,4,0
8782,Mumbai,107972,3,18,9,8,10,17,9,0
8783,Kolkata,426727,0,16,30,12,14,25,6,0
8784,Kolkata,408238,0,20,29,10,12,32,4,0
8785,Chennai,315383,3,24,10,5,14,19,6,0
8786,Bangalore,212763,0,19,33,7,15,33,9,0
8787,Bangalore,400329,1,16,21,9,14,23,4,0
8788,Chennai,238088,2,19,12,31,16,21,3,0
8789,Mumbai,133811,3,25,21,11,7,20,7,0
8790,Bangalore,393241,1,13,24,11,17,22,4,0
8791,Bangalore,69269,3,23,14,11,13,26,1,0
8792,Mumbai,113558,3,18,14,13,7,28,3,0
8793,Delhi,100868,0,22,22,15,9,18,2,0
8794,Delhi,461614,0,23,31,8,7,15,7,0
8795,Chennai,267882,1,30,15,12,10,28,6,0
8796,Kolkata,334039,3,13,24,9,8,33,6,0
8797,Bangalore,342034,0,17,29,13,9,21,5,0
8798,Bangalore,107383,0,26,40,12,6,23,5,0
8799,Chennai,307428,3,19,10,8,5,29,6,0
8800,Chennai,451856,1,13,18,13,18,14,6,0
8801,Bangalore,347836,1,21,14,9,9,27,1,0
8802,Mumbai,425669,3,16,12,6,7,19,5,0
8803,Mumbai,239297,1,10,15,10,13,19,8,0
8804,Kolkata,99294,0,28,29,8,13,14,6,0
8805,Bangalore,215446,3,24,17,9,14,21,2,0
8806,Bangalore,441192,0,25,31,9,18,22,7,0
8807,Bangalore,255954,2,20,18,28,10,32,3,0
8808,Bangalore,416941,2,18,16,29,12,24,2,0
8809,Chennai,478089,1,17,7,9,12,17,2,0
8810,Delhi,479453,2,13,10,21,9,29,10,0
8811,Bangalore,236419,0,25,26,9,11,23,6,0
8812,Delhi,184115,2,25,14,23,12,31,5,0
8813,Mumbai,104852,0,22,27,8,10,19,7,0
8814,Kolkata,87080,1,19,14,6,20,22,7,0
8815,Mumbai,206062,1,19,14,7,10,22,4,0
8816,Bangalore,490266,0,17,31,13,9,28,7,0
8817,Mumbai,91863,2,24,19,31,13,19,5,0
8818,Chennai,450025,1,14,11,10,8,22,7,0
8819,Delhi,26705,3,12,12,10,12,26,5,0
8820,Bangalore,73131,1,18,11,13,7,31,6,0
8821,Chennai,348159,2,17,21,20,9,29,10,0
8822,Delhi,334600,3,8,21,12,8,24,5,0
8823,Chennai,349003,2,21,10,32,12,41,2,0
8824,Mumbai,219545,0,19,33,9,11,22,1,0
8825,Bangalore,164161,3,22,17,9,10,27,9,0
8826,Mumbai,339382,2,24,14,31,16,20,4,0
8827,Kolkata,348084,3,22,13,8,21,26,5,0
8828,Bangalore,371278,2,13,13,29,12,35,7,0
8829,Mumbai,346060,3,24,18,11,7,21,7,0
8830,Bangalore,228598,2,11,19,27,14,24,7,0
8831,Delhi,333540,0,17,31,14,10,31,5,0
